id,location,location_link,incident_date,report_details,contact_info,report_type,status,latitude,longitude
44063,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/3/2024 0:00,تم ابتزازي برسائل نصية تهديدية.,صح,ابتزاز,تم استلام البلاغ,30.4370098,30.7466852
84842,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/3/2024 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,صح,سرقة,تم استلام البلاغ,30.4370098,30.7466852
7396,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/4/2024 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,غلط,ابتزاز,قيد المراجعة,30.4370098,30.7466852
34109,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/5/2024 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,تم الحل,30.4370098,30.7466852
20822,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/5/2024 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,غلط,مشادة,قيد المراجعة,30.4370098,30.7466852
73521,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/6/2024 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,غلط,مشادة,قيد المراجعة,30.4370098,30.7466852
32340,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/6/2024 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,غلط,ابتزاز,تم الاغلاق,30.4370098,30.7466852
28110,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/8/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,صح,ابتزاز,قيد المراجعة,30.4370098,30.7466852
24041,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/9/2024 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,صح,سرقة,تم الاغلاق,30.4370098,30.7466852
22515,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/11/2024 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,غلط,تحرش,قيد المراجعة,30.4370098,30.7466852
81966,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/12/2024 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,تم الاغلاق,30.4370098,30.7466852
74779,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/12/2024 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,تم الحل,30.4370098,30.7466852
97706,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/13/2024 0:00,تم ابتزازي برسائل نصية تهديدية.,غلط,ابتزاز,قيد المراجعة,30.4370098,30.7466852
30798,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/13/2024 0:00,تمت سرقة نقودي من المحفظة في السوق.,غلط,سرقة,قيد المراجعة,30.4370098,30.7466852
20630,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/17/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,صح,ابتزاز,تم الحل,30.4370098,30.7466852
41857,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/19/2024 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,صح,تحرش,قيد المراجعة,30.4370098,30.7466852
65927,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/19/2024 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,غلط,مشادة,قيد المعالجة,30.4370098,30.7466852
47387,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/21/2024 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,صح,سرقة,قيد المعالجة,30.4370098,30.7466852
32006,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/22/2024 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,صح,تحرش,قيد المراجعة,30.4370098,30.7466852
96478,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/25/2024 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,غلط,تحرش,تم الحل,30.4370098,30.7466852
21504,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/26/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,صح,ابتزاز,قيد المراجعة,30.4370098,30.7466852
45935,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/27/2024 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,غلط,ابتزاز,تم الاغلاق,30.4370098,30.7466852
32538,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/27/2024 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,غلط,مشادة,تم الحل,30.4370098,30.7466852
83543,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/29/2024 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,صح,تحرش,قيد المراجعة,30.4370098,30.7466852
30273,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/30/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,قيد المراجعة,30.4370098,30.7466852
116,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,4/30/2024 0:00,تم ابتزازي برسائل نصية تهديدية.,غلط,ابتزاز,قيد المراجعة,30.4370098,30.7466852
17714,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/1/2024 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,غلط,ابتزاز,قيد المراجعة,30.4370098,30.7466852
65982,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/3/2024 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,غلط,اعتداء,تم الاغلاق,30.4370098,30.7466852
34441,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/8/2024 0:00,تمت سرقة نقودي من المحفظة في السوق.,غلط,سرقة,قيد المعالجة,30.4370098,30.7466852
65578,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/9/2024 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,صح,سرقة,قيد المراجعة,30.4370098,30.7466852
23963,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/12/2024 0:00,تم ابتزازي برسائل نصية تهديدية.,غلط,ابتزاز,قيد المراجعة,30.4370098,30.7466852
76207,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/13/2024 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,غلط,تحرش,تم الحل,30.4370098,30.7466852
57968,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/14/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,صح,ابتزاز,قيد المراجعة,30.4370098,30.7466852
67302,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/14/2024 0:00,قام شخص بمحاولة التحرش بي في الحافلة.,صح,تحرش,تم الحل,30.4370098,30.7466852
68728,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/16/2024 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,غلط,تحرش,قيد المراجعة,30.4370098,30.7466852
98697,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/17/2024 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,تم الاغلاق,30.4370098,30.7466852
11857,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/17/2024 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,غلط,تحرش,قيد المراجعة,30.4370098,30.7466852
88766,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/17/2024 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,صح,اعتداء,قيد المراجعة,30.4370098,30.7466852
37357,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/18/2024 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,غلط,مشادة,تم الحل,30.4370098,30.7466852
73251,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/20/2024 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,قيد المعالجة,30.4370098,30.7466852
90215,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/22/2024 0:00,تم ابتزازي برسائل نصية تهديدية.,صح,ابتزاز,تم الاغلاق,30.4370098,30.7466852
33287,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/22/2024 0:00,تمت سرقة نقودي من المحفظة في السوق.,صح,سرقة,تم الاغلاق,30.4370098,30.7466852
85376,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/23/2024 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,غلط,مشادة,قيد المراجعة,30.4370098,30.7466852
74556,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/25/2024 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,صح,ابتزاز,قيد المعالجة,30.4370098,30.7466852
80297,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/25/2024 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,تم استلام البلاغ,30.4370098,30.7466852
43066,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/27/2024 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,صح,مشادة,تم الحل,30.4370098,30.7466852
90441,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,5/29/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,صح,ابتزاز,قيد المراجعة,30.4370098,30.7466852
50323,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/1/2024 0:00,حدثت مشادة داخل محل تجاري.,صح,مشادة,قيد المعالجة,30.4370098,30.7466852
19663,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/2/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,قيد المعالجة,30.4370098,30.7466852
12963,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/2/2024 0:00,تعرضت لسرقة حقيبتي في الشارع.,غلط,سرقة,قيد المراجعة,30.4370098,30.7466852
19136,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/2/2024 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,قيد المراجعة,30.4370098,30.7466852
44543,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/4/2024 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,صح,اعتداء,تم الاغلاق,30.4370098,30.7466852
34819,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/5/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,قيد المعالجة,30.4370098,30.7466852
88833,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/5/2024 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,صح,اعتداء,قيد المراجعة,30.4370098,30.7466852
62259,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/8/2024 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,غلط,تحرش,تم استلام البلاغ,30.4370098,30.7466852
98220,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/9/2024 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,صح,تحرش,قيد المراجعة,30.4370098,30.7466852
65683,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/9/2024 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,غلط,تحرش,قيد المعالجة,30.4370098,30.7466852
22357,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/10/2024 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,صح,سرقة,تم الحل,30.4370098,30.7466852
95221,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/11/2024 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,غلط,تحرش,قيد المراجعة,30.4370098,30.7466852
58310,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/13/2024 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,قيد المعالجة,30.4370098,30.7466852
14556,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/14/2024 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,غلط,سرقة,قيد المراجعة,30.4370098,30.7466852
79851,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/17/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,قيد المعالجة,30.4370098,30.7466852
63446,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/19/2024 0:00,تعرضت لسرقة حقيبتي في الشارع.,غلط,سرقة,تم استلام البلاغ,30.4370098,30.7466852
39376,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/19/2024 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,قيد المعالجة,30.4370098,30.7466852
68221,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/20/2024 0:00,تم ابتزازي برسائل نصية تهديدية.,غلط,ابتزاز,قيد المراجعة,30.4370098,30.7466852
76112,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/20/2024 0:00,حدثت مشادة داخل محل تجاري.,صح,مشادة,تم الاغلاق,30.4370098,30.7466852
80185,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/20/2024 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,غلط,ابتزاز,قيد المراجعة,30.4370098,30.7466852
97032,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/22/2024 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,صح,اعتداء,تم الحل,30.4370098,30.7466852
70108,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/22/2024 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,غلط,سرقة,تم استلام البلاغ,30.4370098,30.7466852
27260,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/24/2024 0:00,تم ابتزازي برسائل نصية تهديدية.,صح,ابتزاز,قيد المعالجة,30.4370098,30.7466852
19350,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/26/2024 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,قيد المعالجة,30.4370098,30.7466852
68251,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/26/2024 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,صح,تحرش,تم استلام البلاغ,30.4370098,30.7466852
83026,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/27/2024 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,تم الاغلاق,30.4370098,30.7466852
12773,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/27/2024 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,قيد المراجعة,30.4370098,30.7466852
44244,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/27/2024 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,قيد المعالجة,30.4370098,30.7466852
22175,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/27/2024 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,تم الاغلاق,30.4370098,30.7466852
27990,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,6/29/2024 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,غلط,سرقة,تم الحل,30.4370098,30.7466852
4368,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/1/2024 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,صح,اعتداء,قيد المعالجة,30.4370098,30.7466852
822,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/2/2024 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,قيد المراجعة,30.4370098,30.7466852
93040,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/3/2024 0:00,حدثت مشادة داخل محل تجاري.,صح,مشادة,تم الحل,30.4370098,30.7466852
2448,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/4/2024 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,صح,مشادة,تم استلام البلاغ,30.4370098,30.7466852
24543,"المنوفية, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/4/2024 0:00,قام شخص بمحاولة التحرش بي في الحافلة.,صح,تحرش,قيد المراجعة,30.4370098,30.7466852
